sample,[Eubacterium] hallii group,[Polyangium] brachysporum group,1174-901-12,1921-2,1921-3,1959-1,966-1,Abditibacterium,Achromobacter,Acidibacter,Acidicaldus,Acidicapsa,Acidiphilium,Acidipila-Silvibacterium,Acidisphaera,Aciditerrimonas,Acidocella,Acidothermus,Acidovorax,Acinetobacter,Actinoallomurus,Actinocatenispora,Actinocorallia,Actinomadura,Actinomycetospora,Actinoplanes,Actinopolymorpha,Actinospica,Adhaeribacter,ADurb.Bin063-1,Aeromonas,Afipia,Aggregicoccus,Agromyces,Akkermansia,Alicyclobacillus,Alistipes,Alkanindiges,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alsobacter,Altererythrobacter,Amantichitinum,Amaricoccus,Ammoniphilus,Amnibacterium,Amycolatopsis,Anaerobacter,Anaerobacterium,Anaerocolumna,Anaerofilum,Anaeromyxobacter,Anaerovorax,Aneurinibacillus,Angulomicrobium,Angustibacter,Aquabacterium,Aquicella,Aquisphaera,Aquitalea,Archangium,Arenimonas,Asaia,Asticcacaulis,Atopobium,Azospira,BacC-u-018,Bacillus,Bacteroides,Bauldia,BD1-7 clade,Bdellovibrio,Beijerinckia,Belnapia,Bifidobacterium,Blastococcus,Blastomonas,Blautia,Bradyrhizobium,Brevibacillus,Brucella,Bryobacter,Burkholderia-Caballeronia-Paraburkholderia,Byssovorax,Caedibacter,Caenimonas,Caldicoprobacter,Candidatus Alysiosphaera,Candidatus Amoebophilus,Candidatus Armantifilum,Candidatus Berkiella,Candidatus Brownia,Candidatus Finniella,Candidatus Koribacter,Candidatus Megaira,Candidatus Nitrocosmicus,Candidatus Nitrososphaera,Candidatus Nitrosotalea,Candidatus Nostocoida,Candidatus Nucleicultrix,Candidatus Obscuribacter,Candidatus Ovatusbacter,Candidatus Paracaedibacter,Candidatus Profftella,Candidatus Protochlamydia,Candidatus Saccharimonas,Candidatus Soleaferrea,Candidatus Solibacter,Candidatus Symbiothrix,Candidatus Turbabacter,Candidatus Udaeobacter,Candidatus Xiphinematobacter,Caryophanon,Catellatospora,Catenulispora,Caulobacter,Cavicella,Cedecea,Cellulosilyticum,Cephaloticoccus,Chitinophaga,Christensenellaceae R-7 group,Chryseobacterium,Chryseolinea,Chthoniobacter,Chthonomonas,Chujaibacter,Chungangia,Citricoccus,Citrifermentans,CL500-29 marine group,Cloacibacterium,Clostridium sensu stricto 1,Clostridium sensu stricto 10,Clostridium sensu stricto 12,Clostridium sensu stricto 13,Clostridium sensu stricto 18,Clostridium sensu stricto 3,Clostridium sensu stricto 7,Clostridium sensu stricto 8,Cohnella,Collimonas,Collinsella,Comamonas,Conexibacter,Coprococcus,Corallococcus,Corynebacterium,Coxiella,Craurococcus-Caldovatus,Cronobacter,Crossiella,Cupriavidus,Curtobacterium,Curvibacter,Cutibacterium,Dactylosporangium,Deefgea,Delftia,Desulfitobacterium,Desulfosporosinus,Desulfovibrio,DEV008,DEV114,Dinghuibacter,Diplorickettsia,Dokdonella,Dongia,Dorea,Duganella,Dyadobacter,Dyella,Edaphobacter,Edaphobaculum,Ellin516,Ellin517,Ellin6055,Ellin6067,Elusimicrobium,Endobacter,Endomicrobium,Ensifer,Enterobacter,Enterococcus,Enterorhabdus,Ereboglobus,Faecalibacterium,FCPS473,Ferrovum,Ferruginibacter,FFCH5858,Fictibacillus,Fimbriiglobus,Fimbriimonas,Flavihumibacter,Flavisolibacter,Flavitalea,Flavobacterium,Fluviicola,Fontibacillus,Fonticella,Frateuria,Fulvimonas,G12-WMSP1,Ga0074140,Gaiella,Gardnerella,Gemmata,Gemmatimonas,Gemmatirosa,Geobacter,Geodermatophilus,Georgenia,Geotalea,Geothermomicrobium,Geothrix,GOUTA6,Granulicella,Gryllotalpicola,H1,Haliangium,Hamadaea,Heliimonas,Herbaspirillum,Herminiimonas,Hirschia,Holophaga,HSB OF53-F07,HT002,Hungateiclostridium,Hyalangium,Hymenobacter,Hyphomicrobium,Iamia,Ilumatobacter,Inquilinus,IS-44,Isosphaera,Jatrophihabitans,JG30a-KF-32,JGI 0001001-H03,Jonesia,JTB255 marine benthic group,KD3-10,Kibdelosporangium,Kitasatospora,Klebsiella,Knoellia,Kosakonia,Kouleothrix,Krasilnikovia,Kribbella,Ktedonobacter,Kutzneria,Labilithrix,Labrys,Lachnospiraceae NK4A136 group,Lactobacillus,Lactococcus,Lactovum,Lacunisphaera,Lapillicoccus,Lautropia,Lechevalieria,Legionella,Leifsonia,Leptothrix,Leucobacter,Ligilactobacillus,Limnobacter,Litorilinea,Longimycelium,Luedemannella,Luteibacter,Luteolibacter,Lysinibacillus,Lysobacter,M2PB4-61 termite group,Marmoricola,Massilia,Mesorhizobium,Methanobrevibacter,Methylobacterium-Methylorubrum,Methylocapsa,Methyloceanibacter,Methylocella,Methylovirgula,Micavibrio,Microbacterium,Microcoleus SAG 1449-1a,Microlunatus,Micromonospora,Micropepsis,Microvirga,Minicystis,Mitsuaria,mle1-7,MND1,Mobilitalea,Modestobacter,Monoglobus,Mucilaginibacter,Mucispirillum,Mycobacterium,Nakamurella,Neochlamydia,Nevskia,Niabella,Niastella,Nitrobacter,Nitrolancea,Nitrosospira,Nitrospira,Niveibacterium,Nocardia,Nocardioides,Nonomuraea,Nordella,Noviherbaspirillum,Novosphingobium,Nubsella,Occallatibacter,Oceanobacillus,Oikopleura,OLB12,OLB17,Oligoflexus,Oligotropha,OM27 clade,OM60(NOR5) clade,Opitutus,Oryzihumus,Oxalicibacterium,Oxobacter,P3OB-42,Paenibacillus,Paeniclostridium,Paeniglutamicibacter,Pajaroellobacter,Paludibacter,Paludisphaera,Panacagrimonas,Pandoraea,Paraclostridium,Parafilimonas,Parapedobacter,Parasediminibacterium,Parviterribacter,Pasteuria,Paucibacter,Paucisalibacillus,Pedobacter,Pedomicrobium,Pedosphaera,Persicitalea,Phaselicystis,Phenylobacterium,Phormidium SAG 37.90,Phreatobacter,Phyllobacterium,Pir4 lineage,Pirellula,Plantactinospora,Pleomorphomonas,Plot4-2H12,PMMR1,Polyangium,Polycyclovorans,Pontibacillus,Povalibacter,Prauserella,Prevotella_9,Prevotellaceae UCG-001,Prosthecobacter,Pseudaminobacter,Pseudarthrobacter,Pseudenhygromyxa,Pseudobacteroides,Pseudoduganella,Pseudoflavitalea,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudorhodoplanes,Pseudosporangium,Psychrobacillus,Psychrobacter,Psychroglaciecola,Puia,Pullulanibacillus,Ralstonia,Ramlibacter,Raoultella,RB41,RBG-16-49-21,Reyranella,Rhizobacter,Rhizocola,Rhizomicrobium,Rhodanobacter,Rhodobacter,Rhodococcus,Rhodoferax,Rhodomicrobium,Rhodopila,Rhodoplanes,Rhodovastum,Rickettsia,Rickettsiella,Rivibacter,Romboutsia,Roseiarcus,Roseiflexus,Roseimicrobium,Roseisolibacter,Roseomonas,Rudaea,Ruminiclostridium,Rummeliibacillus,Saccharopolyspora,Salinispora,Salmonella,Sandaracinus,Schlesneria,Sedimentibacter,Segetibacter,Seinonella,Senegalimassilia,Serratia,SH3-11,Shimazuella,Silvanigrella,Singulisphaera,Sinomonas,Skermanella,SM1A02,Smaragdicoccus,Solibacillus,Solirubrobacter,Solitalea,Sorangium,Sphaerobacter,Sphingobacterium,Sphingobium,Sphingomicrobium,Sphingomonas,Spirillospora,Spirochaeta 2,Sporichthya,Sporocytophaga,Sporomusa,Sporosarcina,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Stigmatella,Streptacidiphilus,Streptococcus,Streptomyces,Streptosporangium,Subgroup 10,Sulfurifustis,Sulfurisoma,Sumerlaea,Sva0996 marine group,SWB02,Symbiobacterium,Syntrophobacter,Tahibacter,Telmatocola,Telmatospirillum,Termite Treponema cluster,Terrabacter,Terracidiphilus,Terribacillus,Terriglobus,Terrimicrobium,Terrimonas,Terrisporobacter,Thauera,Thermobacillus,Thermoflavimicrobium,Thermosporothrix,Thermostaphylospora,Tissierella,TM7a,Tolumonas,Treponema,Tumebacillus,Tundrisphaera,Turicibacter,Tyzzerella,Unclassified Genus in [Eubacterium] coprostanoligenes group,Unclassified Genus in 0319-6G20,Unclassified Genus in 0319-7L14,Unclassified Genus in 11-24,Unclassified Genus in 27F-1492R,Unclassified Genus in 37-13,Unclassified Genus in 67-14,Unclassified Genus in A0839,Unclassified Genus in A21b,Unclassified Genus in A4b,Unclassified Genus in AB1,Unclassified Genus in Absconditabacteriales (SR1),Unclassified Genus in Acetobacteraceae,Unclassified Genus in Acidimicrobiaceae,Unclassified Genus in Acidimicrobiia,Unclassified Genus in Acidobacteriaceae (Subgroup 1),Unclassified Genus in Acidobacteriae,Unclassified Genus in Acidobacteriales,Unclassified Genus in Acidobacteriota,Unclassified Genus in Actinobacteria,Unclassified Genus in Actinobacteriota,Unclassified Genus in Actinomarinales,Unclassified Genus in AD3,Unclassified Genus in AKAU3644,Unclassified Genus in AKIW781,Unclassified Genus in AKYG1722,Unclassified Genus in AKYH767,Unclassified Genus in Alcaligenaceae,Unclassified Genus in Alicyclobacillaceae,Unclassified Genus in Alphaproteobacteria,Unclassified Genus in Amb-16S-1034,Unclassified Genus in Amb-16S-1323,Unclassified Genus in AMGG11,Unclassified Genus in Anaerolineaceae,Unclassified Genus in Anaerolineae,Unclassified Genus in Anaerovoracaceae,Unclassified Genus in Armatimonadales,Unclassified Genus in Armatimonadota,Unclassified Genus in AT-s3-28,Unclassified Genus in Azospirillaceae,Unclassified Genus in Azospirillales,Unclassified Genus in B1-7BS,Unclassified Genus in B10-SB3A,Unclassified Genus in B12-WMSP1,Unclassified Genus in Babeliaceae,Unclassified Genus in Babeliales,Unclassified Genus in Bacillaceae,Unclassified Genus in Bacillales,Unclassified Genus in Bacilli,Unclassified Genus in bacteriap25,Unclassified Genus in Bacteriovoracaceae,Unclassified Genus in Bacteroidales,Unclassified Genus in Bacteroidia,Unclassified Genus in Bathyarchaeia,Unclassified Genus in BD2-11 terrestrial group,Unclassified Genus in BD7-11,Unclassified Genus in Bdellovibrionota,Unclassified Genus in Beijerinckiaceae,Unclassified Genus in Berkelbacteria,Unclassified Genus in BIrii41,Unclassified Genus in Blastocatellaceae,Unclassified Genus in Blastocatellia,Unclassified Genus in Blfdi19,Unclassified Genus in BRH-c20a,Unclassified Genus in BSV26,Unclassified Genus in Burkholderiaceae,Unclassified Genus in Burkholderiales,Unclassified Genus in C0119,Unclassified Genus in C10-SB1A,Unclassified Genus in Caldilineaceae,Unclassified Genus in Caldinitratiruptor,Unclassified Genus in Candidatus Daviesbacteria,Unclassified Genus in Candidatus Hepatincola,Unclassified Genus in Candidatus Jidaibacter,Unclassified Genus in Candidatus Kaiserbacteria,Unclassified Genus in Candidatus Levybacteria,Unclassified Genus in Candidatus Liptonbacteria,Unclassified Genus in Candidatus Magasanikbacteria,Unclassified Genus in Candidatus Nomurabacteria,Unclassified Genus in Candidatus Peribacteria,Unclassified Genus in Candidatus Spiroplasma,Unclassified Genus in Candidatus Staskawiczbacteria,Unclassified Genus in Candidatus Vogelbacteria,Unclassified Genus in Candidatus Woykebacteria,Unclassified Genus in Candidatus Yanofskybacteria,Unclassified Genus in Caulobacteraceae,Unclassified Genus in Caulobacterales,Unclassified Genus in CCD24,Unclassified Genus in Cellulomonadaceae,Unclassified Genus in Chitinophagaceae,Unclassified Genus in Chitinophagales,Unclassified Genus in Chlamydiales,Unclassified Genus in Chloroflexi,Unclassified Genus in Chloroflexia,Unclassified Genus in Chloroplast,Unclassified Genus in Chromobacteriaceae,Unclassified Genus in Chthoniobacteraceae,Unclassified Genus in Chthoniobacterales,Unclassified Genus in Chthonomonadales,Unclassified Genus in Clostridia,Unclassified Genus in Clostridia UCG-014,Unclassified Genus in Clostridia vadinBB60 group,Unclassified Genus in Clostridiaceae,Unclassified Genus in COB P4-1 termite group,Unclassified Genus in Coleofasciculaceae,Unclassified Genus in Comamonadaceae,Unclassified Genus in Corynebacteriales,Unclassified Genus in CPla-3 termite group,Unclassified Genus in cvE6,Unclassified Genus in CWT CU03-E12,Unclassified Genus in Cyanobacteria,Unclassified Genus in Cyanobacteriales,Unclassified Genus in Cyanobacteriia,Unclassified Genus in Cytophagaceae,Unclassified Genus in Desulfitobacteriales,Unclassified Genus in Desulfobacterota,Unclassified Genus in Desulfovibrionaceae,Unclassified Genus in Devosiaceae,Unclassified Genus in Diplorickettsiaceae,Unclassified Genus in Dojkabacteria,Unclassified Genus in DS-100,Unclassified Genus in Dysgonomonadaceae,Unclassified Genus in EC3,Unclassified Genus in Eel-36e1D6,Unclassified Genus in Eggerthellaceae,Unclassified Genus in Elev-1554,Unclassified Genus in Elev-16S-1166,Unclassified Genus in Elev-16S-976,Unclassified Genus in Elsteraceae,Unclassified Genus in Elsterales,Unclassified Genus in Elusimicrobiota,Unclassified Genus in Enterobacterales,Unclassified Genus in Enterobacteriaceae,Unclassified Genus in Entotheonellaceae,Unclassified Genus in env.OPS 17,Unclassified Genus in Erwiniaceae,Unclassified Genus in FCPU426,Unclassified Genus in FCPU453,Unclassified Genus in FFCH16263,Unclassified Genus in FFCH5909,Unclassified Genus in FFCH9454,Unclassified Genus in Fibrobacteraceae,Unclassified Genus in Fibrobacterales,Unclassified Genus in Fimbriimonadaceae,Unclassified Genus in Firmicutes,Unclassified Genus in Flavobacteriaceae,Unclassified Genus in Fokiniaceae,Unclassified Genus in Frankiaceae,Unclassified Genus in Frankiales,Unclassified Genus in Gaiellales,Unclassified Genus in GAL15,Unclassified Genus in Gammaproteobacteria,Unclassified Genus in Gemmataceae,Unclassified Genus in Gemmatimonadaceae,Unclassified Genus in Gemmatimonadota,Unclassified Genus in Geobacteraceae,Unclassified Genus in Geodermatophilaceae,Unclassified Genus in Gimesiaceae,Unclassified Genus in Gitt-GS-136,Unclassified Genus in Gottschalkia,Unclassified Genus in GOUTB8,Unclassified Genus in Group 1.1c,Unclassified Genus in GW2011_GWC1_47_15,Unclassified Genus in Halieaceae,Unclassified Genus in Halobacteroidaceae,Unclassified Genus in Holophagaceae,Unclassified Genus in Holosporaceae,Unclassified Genus in Hungateiclostridiaceae,Unclassified Genus in Hydrogenispora,Unclassified Genus in Ilumatobacteraceae,Unclassified Genus in IMCC26256,Unclassified Genus in Intrasporangiaceae,Unclassified Genus in Isosphaeraceae,Unclassified Genus in JG30-KF-AS9,Unclassified Genus in JG30-KF-CM45,Unclassified Genus in JG30-KF-CM66,Unclassified Genus in JG36-GS-52,Unclassified Genus in JG36-TzT-191,Unclassified Genus in Kapabacteriales,Unclassified Genus in KD4-96,Unclassified Genus in KF-JG30-B3,Unclassified Genus in KF-JG30-C25,Unclassified Genus in KI89A clade,Unclassified Genus in Ktedonobacteraceae,Unclassified Genus in Ktedonobacterales,Unclassified Genus in Ktedonobacteria,Unclassified Genus in Lachnospiraceae,Unclassified Genus in Lachnospirales,Unclassified Genus in Latescibacteraceae,Unclassified Genus in Latescibacterota,Unclassified Genus in Legionellaceae,Unclassified Genus in Leptolyngbyaceae,Unclassified Genus in Lineage IIa,Unclassified Genus in Lineage IIb,Unclassified Genus in Lineage IIc,Unclassified Genus in Lineage IV,Unclassified Genus in Longimicrobiaceae,Unclassified Genus in LWQ8,Unclassified Genus in M2PB4-65 termite group,Unclassified Genus in Magnetospirillaceae,Unclassified Genus in Margulisbacteria,Unclassified Genus in Marine Group II,Unclassified Genus in MB-A2-108,Unclassified Genus in MBNT15,Unclassified Genus in Methanomassiliicoccales,Unclassified Genus in Methanomethylophilaceae,Unclassified Genus in Methylacidiphilaceae,Unclassified Genus in Methylococcaceae,Unclassified Genus in Methyloligellaceae,Unclassified Genus in Micavibrionaceae,Unclassified Genus in Micavibrionales,Unclassified Genus in Microbacteriaceae,Unclassified Genus in Micrococcaceae,Unclassified Genus in Micrococcales,Unclassified Genus in Microgenomatia,Unclassified Genus in Micromonosporaceae,Unclassified Genus in Micropepsaceae,Unclassified Genus in Microscillaceae,Unclassified Genus in Microtrichaceae,Unclassified Genus in Microtrichales,Unclassified Genus in Mitochondria,Unclassified Genus in mle1-27,Unclassified Genus in Moraxellaceae,Unclassified Genus in MSB-4B10,Unclassified Genus in MVP-88,Unclassified Genus in Myxococcaceae,Unclassified Genus in Myxococcales,Unclassified Genus in Myxococcota,Unclassified Genus in NB1-j,Unclassified Genus in Neisseriaceae,Unclassified Genus in Nitrosomonadaceae,Unclassified Genus in Nitrososphaeraceae,Unclassified Genus in Nitrososphaeria,Unclassified Genus in Nitrosotaleaceae,Unclassified Genus in Nitrospirota,Unclassified Genus in Nocardiaceae,Unclassified Genus in Nocardioidaceae,Unclassified Genus in Nostocaceae,Unclassified Genus in NS11-12 marine group,Unclassified Genus in NS9 marine group,Unclassified Genus in Obscuribacteraceae,Unclassified Genus in OLB14,Unclassified Genus in Oligoflexaceae,Unclassified Genus in Oligoflexia,Unclassified Genus in OM190,Unclassified Genus in Opitutaceae,Unclassified Genus in Oscillospiraceae,Unclassified Genus in Oscillospirales,Unclassified Genus in Oxalobacteraceae,Unclassified Genus in P2-11E,Unclassified Genus in Paenibacillaceae,Unclassified Genus in Paludibacteraceae,Unclassified Genus in Paludibaculum,Unclassified Genus in Paracaedibacteraceae,Unclassified Genus in Parachlamydiaceae,Unclassified Genus in Parcubacteria,Unclassified Genus in Patescibacteria,Unclassified Genus in Pedosphaeraceae,Unclassified Genus in Peptococcaceae,Unclassified Genus in Phycisphaeraceae,Unclassified Genus in Pirellulaceae,Unclassified Genus in Pla4 lineage,Unclassified Genus in Planctomycetales,Unclassified Genus in Planctomycetes,Unclassified Genus in Planococcaceae,Unclassified Genus in PLTA13,Unclassified Genus in Polyangia,Unclassified Genus in Polyangiaceae,Unclassified Genus in Polyangiales,Unclassified Genus in Prevotellaceae,Unclassified Genus in Propionibacteriaceae,Unclassified Genus in Proteobacteria,Unclassified Genus in Pseudomonadales,Unclassified Genus in Pseudonocardiaceae,Unclassified Genus in R7C24,Unclassified Genus in RBG-13-54-9,Unclassified Genus in RCP2-54,Unclassified Genus in Reyranellaceae,Unclassified Genus in Rhizobiaceae,Unclassified Genus in Rhizobiales,Unclassified Genus in Rhizobiales Incertae Sedis,Unclassified Genus in Rhodanobacteraceae,Unclassified Genus in Rhodobacteraceae,Unclassified Genus in Rhodocyclaceae,Unclassified Genus in Rhodospirillaceae,Unclassified Genus in Rhodospirillales,Unclassified Genus in Rickettsiaceae,Unclassified Genus in Rickettsiales,Unclassified Genus in Rokubacteriales,Unclassified Genus in Roseiflexaceae,Unclassified Genus in Rs-E47 termite group,Unclassified Genus in Ruminococcaceae,Unclassified Genus in S-BQ2-57 soil group,Unclassified Genus in S0134 terrestrial group,Unclassified Genus in S085,Unclassified Genus in Saccharimonadaceae,Unclassified Genus in Saccharimonadales,Unclassified Genus in Sandaracinaceae,Unclassified Genus in Saprospiraceae,Unclassified Genus in SAR202 clade,Unclassified Genus in SAR324 clade(Marine group B),Unclassified Genus in SBR1031,Unclassified Genus in SC-I-84,Unclassified Genus in Sericytochromatia,Unclassified Genus in SHA-26,Unclassified Genus in Silvanigrellaceae,Unclassified Genus in Simkaniaceae,Unclassified Genus in SJA-15,Unclassified Genus in SM2D12,Unclassified Genus in Solimonadaceae,Unclassified Genus in Solirubrobacteraceae,Unclassified Genus in Solirubrobacterales,Unclassified Genus in Sphingobacteriaceae,Unclassified Genus in Sphingobacteriales,Unclassified Genus in Sphingomonadaceae,Unclassified Genus in Spirochaetaceae,Unclassified Genus in Spirosomaceae,Unclassified Genus in Sporichthyaceae,Unclassified Genus in Sporomusaceae,Unclassified Genus in Steroidobacteraceae,Unclassified Genus in Streptococcaceae,Unclassified Genus in Streptomycetaceae,Unclassified Genus in Streptosporangiaceae,Unclassified Genus in Streptosporangiales,Unclassified Genus in Subgroup 11,Unclassified Genus in Subgroup 12,Unclassified Genus in Subgroup 13,Unclassified Genus in Subgroup 15,Unclassified Genus in Subgroup 17,Unclassified Genus in Subgroup 18,Unclassified Genus in Subgroup 2,Unclassified Genus in Subgroup 22,Unclassified Genus in Subgroup 25,Unclassified Genus in Subgroup 5,Unclassified Genus in Subgroup 7,Unclassified Genus in Sulfobacillaceae,Unclassified Genus in Sutterellaceae,Unclassified Genus in Symbiobacteraceae,Unclassified Genus in Symbiobacteriales,Unclassified Genus in Synergistaceae,Unclassified Genus in Tepidisphaerales,Unclassified Genus in Thalassobaculales,Unclassified Genus in Thermoleophilia,Unclassified Genus in Thermomonosporaceae,Unclassified Genus in Thermoplasmata,Unclassified Genus in TK10,Unclassified Genus in TRA3-20,Unclassified Genus in TSBb06,Unclassified Genus in TX1A-33,Unclassified Genus in type III,Unclassified Genus in UBA12409,Unclassified Genus in UBA12411,Unclassified Genus in UCG-010,Unclassified Genus in URHD0088,Unclassified Genus in vadinHA21,Unclassified Genus in vadinHA49,Unclassified Genus in Vampirivibrionia,Unclassified Genus in Vampirovibrionaceae,Unclassified Genus in Vampirovibrionales,Unclassified Genus in Vermiphilaceae,Unclassified Genus in Verrucomicrobiaceae,Unclassified Genus in Verrucomicrobiae,Unclassified Genus in Verrucomicrobiales,Unclassified Genus in Vicinamibacteraceae,Unclassified Genus in Vicinamibacterales,Unclassified Genus in WD2101 soil group,Unclassified Genus in WD260,Unclassified Genus in Woesearchaeales,Unclassified Genus in WPS-2,Unclassified Genus in WS4,Unclassified Genus in WWE3,Unclassified Genus in WWH38,Unclassified Genus in WX65,Unclassified Genus in Xanthobacteraceae,Unclassified Genus in Xanthomonadaceae,Unclassified Genus in Xanthomonadales,Unclassified Genus in YM_S32_TM7_50_20,Undibacterium,Variovorax,Verruc-01,Verrucomicrobium,Verrucosispora,Vicinamibacter,Virgisporangium,Vulgatibacter,Weissella,Xanthomonas,Xylophilus,YC-ZSS-LKJ147,ZOR0006
F90,0,0,0,0,0,0,0,0,0,2906,209,0,0,89,0,84,4,3034,0,9,0,0,127,0,0,0,0,43,0,275,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,12,36,56,0,0,0,0,0,0,0,0,27,0,41,0,21,0,0,0,0,0,0,44,0,0,1168,416,0,0,0,0,0,0,0,0,4,0,2255,0,0,0,0,0,0,0,4,0,0,0,0,0,2393,0,0,218,72,0,0,52,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,542,0,30,28,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,31,0,0,0,240,0,0,697,16,0,0,0,0,0,0,66,72,0,0,327,0,0,0,0,0,9,0,0,0,0,0,0,25,0,20,0,0,51,4,0,0,0,0,0,35,0,0,0,0,0,0,2,25,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,28,0,0,130,0,0,0,69,0,14,20,0,0,0,24,5,0,121,0,8,0,0,0,0,0,53,0,0,0,0,0,0,20,0,196,0,2,21,0,13,0,0,0,19,0,17,0,0,0,0,0,14,284,0,0,16,0,0,0,0,2,0,0,0,0,16,0,0,0,668,0,0,0,0,0,13,0,0,0,0,0,0,0,174,0,0,48,69,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,19,0,0,0,0,0,0,111,0,0,0,0,0,0,129,59,0,182,94,0,0,0,50,0,17,54,0,0,0,0,393,0,0,0,0,23,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,9,0,58,0,0,0,0,0,0,0,5,48,0,144,0,31,0,52,0,0,0,0,0,0,0,0,0,12,0,0,34,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,17,0,52,0,0,0,5,23,0,7,0,345,0,809,74,145,2576,7,85,0,12,789,0,0,0,5,0,0,728,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,18,0,0,0,0,9,0,0,0,0,4,0,50,0,6,0,0,12,0,0,10,13,3,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,589,0,0,0,113,2,0,0,0,17,0,0,59,0,0,0,0,0,0,0,67,0,0,6,8,7,0,0,0,0,56,0,0,50,0,0,0,0,0,0,0,0,0,14,5315,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,255,67,12,94,629,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,439,0,0,356,33,108,0,20,5,9,151,97,0,21,3,25,0,0,0,23,4,0,80,0,2,14,0,30,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,62,850,7,0,58,0,11,0,0,0,438,117,3,18,0,0,16,0,3,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,101,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,758,0,0,64,0,19,0,0,33,0,0,2,90,0,0,0,0,0,14,0,36,0,0,0,0,0,58,0,20,0,0,0,22,0,270,7,0,0,75,0,0,0,0,50,0,0,0,0,0,5,154,0,15,0,3150,0,0,326,194,0,40,0,0,0,0,0,0,72,15,254,0,0,0,0,0,0,0,36,0,0,0,0,0,23,0,0,0,21,804,0,88,0,375,0,0,0,6,3800,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
