sample,X0319.6G20,X0319.7L14,X11.24,Abditibacteriales,Absconditabacteriales..SR1.,Acetobacterales,Acidiferrobacterales,Acidimicrobiales,Acidobacteriales,Actinomarinales,Alicyclobacillales,AMGG11,Anaerolineales,Aneurinibacillales,Armatimonadales,Azospirillales,B10.SB3A,B12.WMSP1,Babeliales,Bacillales,Bacteriovoracales,Bacteroidales,Bdellovibrionales,Bifidobacteriales,Blastocatellales,Blfdi19,Brevibacillales,Bryobacterales,Burkholderiales,C0119,C10.SB1A,Caedibacterales,Caldicoprobacterales,Caldilineales,Candidatus.Daviesbacteria,Candidatus.Kaiserbacteria,Candidatus.Levybacteria,Candidatus.Liptonbacteria,Candidatus.Magasanikbacteria,Candidatus.Nomurabacteria,Candidatus.Peribacteria,Candidatus.Staskawiczbacteria,Candidatus.Vogelbacteria,Candidatus.Woykebacteria,Candidatus.Yanofskybacteria,Catenulisporales,Caulobacterales,CCD24,Chitinophagales,Chlamydiales,Chloroflexales,Chloroplast,Christensenellales,Chthoniobacterales,Chthonomonadales,Clostridia.UCG.014,Clostridia.vadinBB60.group,Clostridiales,Coriobacteriales,Corynebacteriales,Coxiellales,Cyanobacteriales,Cytophagales,Deferribacterales,Desulfitobacteriales,Desulfovibrionales,Diplorickettsiales,Dongiales,DS.100,EC3,Elev.1554,Elev.16S.1166,Elev.16S.976,Elsterales,Elusimicrobiales,Endomicrobiales,Enterobacterales,Entomoplasmatales,Entotheonellales,Erysipelotrichales,FCPU453,FFCH16263,Fibrobacterales,Fimbriimonadales,Flavobacteriales,Frankiales,Gaiellales,Gammaproteobacteria.Incertae.Sedis,Gemmatales,Gemmatimonadales,Geobacterales,GOUTB8,Group.1.1c,Halanaerobiales,Haliangiales,Holophagales,Holosporales,Hydrogenispora,IMCC26256,Isosphaerales,JG36.GS.52,JG36.TzT.191,Kallotenuales,Kapabacteriales,KF.JG30.C25,Kineosporiales,Kryptoniales,Ktedonobacterales,Lachnospirales,Lactobacillales,Latescibacterales,Legionellales,Leptolyngbyales,Leptospirales,Lineage.IV,Longimicrobiales,Marine.Group.II,Methanobacteriales,Methanomassiliicoccales,Methylacidiphilales,Methylococcales,Micavibrionales,Micrococcales,Micromonosporales,Micropepsales,Microtrichales,mle1.27,Monoglobales,MSB.4B10,MVP.88,Myxococcales,Nannocystales,Nitrososphaerales,Nitrosotaleales,Nitrospirales,Obscuribacterales,Oligoflexales,Opitutales,Oscillospirales,Paenibacillales,Paludibaculum,Paracaedibacterales,Pedosphaerales,Peptococcales,Peptostreptococcales.Tissierellales,Phycisphaerales,Pirellulales,Planctomycetales,PLTA13,Polyangiales,Propionibacteriales,Pseudomonadales,Pseudonocardiales,Pyrinomonadales,R7C24,RBG.13.54.9,Reyranellales,Rhizobiales,Rhodobacterales,Rhodospirillales,Rickettsiales,Rokubacteriales,S.BQ2.57.soil.group,S085,Saccharimonadales,Salinisphaerales,SAR202.clade,SBR1031,Silvanigrellales,SJA.15,Solibacterales,Solirubrobacterales,Sphingobacteriales,Sphingomonadales,Spirochaetales,Steroidobacterales,Streptomycetales,Streptosporangiales,Subgroup.12,Subgroup.13,Subgroup.15,Subgroup.17,Subgroup.2,Subgroup.7,Sulfobacillales,Sumerlaeales,Symbiobacteriales,Synergistales,Syntrophobacterales,Tepidisphaerales,Thalassobaculales,Thermoactinomycetales,Thermoanaerobaculales,Thermomicrobiales,Tistrellales,TSBb06,Unclassified.Order.in.Acidimicrobiia,Unclassified.Order.in.Acidobacteriae,Unclassified.Order.in.Acidobacteriota,Unclassified.Order.in.Actinobacteria,Unclassified.Order.in.Actinobacteriota,Unclassified.Order.in.AD3,Unclassified.Order.in.Alphaproteobacteria,Unclassified.Order.in.Anaerolineae,Unclassified.Order.in.Armatimonadota,Unclassified.Order.in.AT.s3.28,Unclassified.Order.in.Bacilli,Unclassified.Order.in.bacteriap25,Unclassified.Order.in.Bacteroidia,Unclassified.Order.in.Bathyarchaeia,Unclassified.Order.in.BD2.11.terrestrial.group,Unclassified.Order.in.BD7.11,Unclassified.Order.in.Bdellovibrionota,Unclassified.Order.in.Berkelbacteria,Unclassified.Order.in.Blastocatellia,Unclassified.Order.in.BRH.c20a,Unclassified.Order.in.Chloroflexi,Unclassified.Order.in.Chloroflexia,Unclassified.Order.in.Clostridia,Unclassified.Order.in.Cyanobacteria,Unclassified.Order.in.Cyanobacteriia,Unclassified.Order.in.Desulfobacterota,Unclassified.Order.in.Dojkabacteria,Unclassified.Order.in.Elusimicrobiota,Unclassified.Order.in.FCPU426,Unclassified.Order.in.FFCH5909,Unclassified.Order.in.Firmicutes,Unclassified.Order.in.GAL15,Unclassified.Order.in.Gammaproteobacteria,Unclassified.Order.in.Gemmatimonadota,Unclassified.Order.in.Gitt.GS.136,Unclassified.Order.in.JG30.KF.CM66,Unclassified.Order.in.KD4.96,Unclassified.Order.in.Ktedonobacteria,Unclassified.Order.in.Latescibacterota,Unclassified.Order.in.Lineage.IIa,Unclassified.Order.in.Lineage.IIb,Unclassified.Order.in.Lineage.IIc,Unclassified.Order.in.Margulisbacteria,Unclassified.Order.in.MB.A2.108,Unclassified.Order.in.MBNT15,Unclassified.Order.in.Microgenomatia,Unclassified.Order.in.Myxococcota,Unclassified.Order.in.NB1.j,Unclassified.Order.in.Nitrososphaeria,Unclassified.Order.in.Nitrospirota,Unclassified.Order.in.OLB14,Unclassified.Order.in.Oligoflexia,Unclassified.Order.in.OM190,Unclassified.Order.in.P2.11E,Unclassified.Order.in.Parcubacteria,Unclassified.Order.in.Patescibacteria,Unclassified.Order.in.Pla4.lineage,Unclassified.Order.in.Planctomycetes,Unclassified.Order.in.Polyangia,Unclassified.Order.in.Proteobacteria,Unclassified.Order.in.RCP2.54,Unclassified.Order.in.S0134.terrestrial.group,Unclassified.Order.in.SAR324.clade.Marine.group.B.,Unclassified.Order.in.Sericytochromatia,Unclassified.Order.in.SHA.26,Unclassified.Order.in.Subgroup.11,Unclassified.Order.in.Subgroup.18,Unclassified.Order.in.Subgroup.22,Unclassified.Order.in.Subgroup.25,Unclassified.Order.in.Subgroup.5,Unclassified.Order.in.Thermoleophilia,Unclassified.Order.in.Thermoplasmata,Unclassified.Order.in.TK10,Unclassified.Order.in.TX1A.33,Unclassified.Order.in.vadinHA49,Unclassified.Order.in.Vampirivibrionia,Unclassified.Order.in.Verrucomicrobiae,Unclassified.Order.in.WPS.2,Unclassified.Order.in.WS4,Unclassified.Order.in.WWE3,Vampirovibrionales,Veillonellales.Selenomonadales,Verrucomicrobiales,Vicinamibacterales,WD260,Woesearchaeales,Xanthomonadales
F90,3.4914766892585e-4,0,0.00106798110494968,0,0,0.012569316081330901,0,0.00172520024645718,0.121708769767919,2.4645717806531e-4,0,0,0,0,0,4.1076196344218e-4,0,1.4376668720476e-4,8.4206202505648e-4,5.5452865064695e-4,1.8484288354898e-4,0,4.3130006161429e-4,0,0,2.4645717806531e-4,0,0.0239884986650236,0.0195933456561922,6.16142945163278e-5,0,0,0,0,0,4.10761963442185e-5,0,0,0,0,0,0,0,0,0,0.00195111932635038,0.0135140685972479,0,0.00546313411378106,1.6430478537687e-4,0,3.4914766892585e-4,0,0.00716779626206613,0,0,0,0,0,0.00437461491065927,0,0,4.7237625795851e-4,0,0,0,0.0017662764428014,0,0,0,0,0,0,0.110186896693366,0,0,0,8.2152392688437e-5,0,0,0,0,0,2.259190798932e-4,3.0807147258163e-4,0.0633600328609571,0.0101663585951941,0.059765865680838,0.00193058122817827,0.0275621277469706,0,0,1.4376668720476e-4,0,0.00671595810227973,1.8484288354898e-4,0,0,0.00901622509755597,0.00115013349763812,0,4.1076196344218e-4,0,1.0269049086054e-4,0.0019921955226946,0,0,0.0081947011706716,6.16142945163278e-5,0,0,8.2152392688437e-5,0,0,2.8753337440953e-4,0,4.10761963442185e-5,0,0,0,4.10761963442185e-5,6.16142945163278e-5,1.6430478537687e-4,0.00394331484904498,0.0211953173136168,0.00170466214828507,2.259190798932e-4,0,0,0,0.0140275210515506,0,3.2860957075374e-4,6.16142945163278e-5,3.9022386527007e-4,3.4914766892585e-4,0,1.2322858903265e-4,0,0,0,0,0.00891353460669542,0,0,0,0,0,0,0.016738550010269,2.8753337440953e-4,6.1614294516327e-4,5.1345245430273e-4,0,0,0,0.00264941466420209,0.122283836516739,0,9.2421441774491e-4,6.3668104333538e-4,0.00197165742452249,0,2.8753337440953e-4,0.00135551447935921,4.9291435613062e-4,0,0,0,0,0.0491476689258575,0.0176422263298419,9.6529061408913e-4,0.00291640994043952,0,0.00201273362086671,0.00431300061614294,0.00408708153624974,1.0269049086054e-4,0.00316286711850483,0,3.0807147258163e-4,0.0646950092421442,0.0039843910453892,0,0,0,0,0,0,0,0,0.00106798110494968,6.777572396796e-4,0,0,0.0166153214212364,0.00297802423495584,1.4376668720476e-4,0.00174573834462929,0,0.0162045594577942,0.0149517354692955,4.10761963442185e-5,0,0,0,0,0,0,0,8.2152392688437e-5,0,0,0,0,0,0,0,1.4376668720476e-4,0,0.00115013349763812,0,0,3.0807147258163e-4,0,0,0.00137605257753132,2.4645717806531e-4,0,0,0.0022181146025878,1.8484288354898e-4,5.1345245430273e-4,4.7237625795851e-4,0.00164304785376874,0,4.10761963442185e-5,0,0,0,0,6.16142945163278e-5,3.6968576709796e-4,0,4.10761963442185e-5,0,0,0,0,8.2152392688437e-5,0,0,0,0,0,0.0155678784144588,0,0,0,4.1076196344218e-4,0,0,0,0,0.00669542000410762,0,3.0807147258163e-4,0.00521667693571575,0,0,0,0,0.00770178681454097,0,0,0,0,0,0.0169439309919901,0.00180735263914562,0,0.00700349147668926
F93,6.3024737209354e-4,0,0.00326378103405587,0,0,0.00265604249667995,4.50176694352533e-5,0,0.0201003894028406,0,0,4.9519436378778e-4,0,0,1.3505300830576e-4,0.00128300357890472,0,9.00353388705067e-5,4.50176694352533e-5,0.00526706732392464,9.00353388705067e-5,0,5.6272086794066e-4,0,0.00119296824003421,2.0257951245864e-4,0,0.00549215567110091,0.0413937470457154,1.5756184302338e-4,0,4.50176694352533e-5,0,1.8007067774101e-4,0,0,0,0,0,0,0,0,0,0,0,2.9261485132914e-4,0.00765300380399307,0.00211583046345691,0.013865442186058,2.4759718189389e-4,0.001688162603822,4.50176694352533e-5,0,0.0692821932608549,9.0035338870506e-4,0,0,9.00353388705067e-5,0,0.00801314515947509,0,0,0.0013505300830576,0,0,0,9.4537105814032e-4,0.00274607783555045,1.1254417358813e-4,1.1254417358813e-4,0,0,0,0.0313322979269363,0,0,1.5756184302338e-4,0,0.00463681995183109,0,0,0,0,2.7010601661152e-4,0.00366894005897315,0.0368469624327549,0.0554392599095145,0.0104440993089788,0.00218335696760979,0.0207531456096518,0,0,0,0,0.0142931100456929,1.1254417358813e-4,6.752650415288e-5,0,0.0164764670133027,0.00157561843023387,1.3505300830576e-4,0,1.3505300830576e-4,0,0,1.5756184302338e-4,0,0.0178720147657956,0,0,5.1770319850541e-4,2.7010601661152e-4,0,0,0,1.5756184302338e-4,0,0,0,1.1254417358813e-4,0,4.50176694352533e-5,0.00171067143853963,0.0140680216985167,0.00598735003488869,0.0115470322101425,4.0515902491728e-4,0,0,0,0.00456929344767821,3.1512368604677e-4,4.276678596349e-4,1.3505300830576e-4,0.00882346320930965,2.4759718189389e-4,0,2.0257951245864e-4,0,0.00114795057059896,3.1512368604677e-4,0,0.0267179868098229,0,6.752650415288e-5,6.752650415288e-5,2.0257951245864e-4,3.376325207644e-4,0.00121547707475184,0.0113219438629662,0.0030386926868796,0.00366894005897315,0.00252098948837419,0.00272356900083283,0.00164314493438675,1.5756184302338e-4,0.00828325117608661,0.171067143853963,1.5756184302338e-4,8.1031804983456e-4,0,0.0291264321246089,4.5017669435253e-4,0.00155310959551624,0.00130551241362235,1.3505300830576e-4,0,0,0,0,0.0170391878812434,0.0151709545996804,9.9038872757557e-4,0.0081031804983456,0,0.00254349832309181,0.00569473518355955,0.0020257951245864,0,0.00128300357890472,5.4021203322304e-4,0.00447925810880771,0.0153285164427038,0.00841830418439237,0,0,0,0,0,7.4279154568168e-4,0,9.00353388705067e-5,0.00175568910797488,9.2286222342269e-4,5.6272086794066e-4,0,0.00409660791860805,3.6014135548202e-4,0,4.9519436378778e-4,1.3505300830576e-4,0.00216084813289216,0.0135953361694465,0,0,3.376325207644e-4,0,0.00900353388705067,0,0,4.0515902491728e-4,0,0,0,0,0,1.1254417358813e-4,0,0,0,0,0.00837328651495712,0,0,0,0,0,0.00207081279402165,3.376325207644e-4,0,2.7010601661152e-4,0.00265604249667995,0.0101739932923673,0,0.00522204965448939,7.4279154568168e-4,1.5756184302338e-4,0,0,0.00537961149751277,0.00146307425664573,4.50176694352533e-5,0,0.00603236770432395,0,0,1.8007067774101e-4,4.50176694352533e-5,5.8522970265829e-4,9.00353388705067e-5,1.1254417358813e-4,0,0,6.752650415288e-5,0,0,0.00706777410133477,0,1.3505300830576e-4,0,0,0.00112544173588133,4.5017669435253e-4,0.00150809192608099,3.376325207644e-4,0.0134602831611407,5.1770319850541e-4,4.50176694352533e-5,0.00772053030814595,0,0,0,0,6.9777387624642e-4,0,9.00353388705067e-5,0,0,8.7784455398744e-4,0.0734913453530511,4.9519436378778e-4,0,0.00465932878654872
F96,7.8259508530286e-4,0,0.00244560964157145,0,0,0.00500860854593833,0,9.1954922523086e-4,0.02936688057599,0,0,0,0,0,2.5434340272343e-4,9.9780873376115e-4,0,7.82595085302864e-5,1.5651901706057e-4,0.00389341054938175,7.82595085302864e-5,0,7.8259508530286e-4,0,9.3911410236343e-4,1.5651901706057e-4,0,0.00561511973704805,0.0512599780873376,6.0651119110972e-4,0,0,0,5.86946313977148e-5,0,0,0,0,5.86946313977148e-5,7.82595085302864e-5,0,0,3.91297542651432e-5,0,3.91297542651432e-5,2.73908279856e-4,0.00598685240256691,0.00150649553920801,0.0116997965252778,1.9564877132571e-4,9.1954922523086e-4,0,0,0.0763812803255596,3.1303803412114e-4,0,0,0,0,0.00825637814994522,0,0,8.8041947096572e-4,0,0,0,7.6303020817029e-4,0.00201518234465488,5.86946313977148e-5,0,0,1.9564877132571e-4,3.91297542651432e-5,0.0278016904053843,0,0,5.86946313977148e-5,7.82595085302864e-5,0.0026216935357646,3.91297542651432e-5,0,2.1521364845828e-4,1.1738926279543e-4,3.1303803412114e-4,0.00438253247769604,0.0379167318829238,0.0611206761621537,0.0128541242760995,0.00193692283612459,0.0163366724056973,0,0,1.5651901706057e-4,0,0.0114845828768195,0,5.86946313977148e-5,0,0.0164149319142276,0.00205431209892002,0,0,0,0,3.91297542651432e-5,4.4999217404914e-4,0,0.00888245421818751,3.91297542651432e-5,0,6.4564094537486e-4,0,0,0,5.86946313977148e-5,5.86946313977148e-5,0,0,3.91297542651432e-5,1.1738926279543e-4,0,9.7824385662858e-5,0.00146736578494287,0.0129128189074973,0.0090976678666458,0.0143997495695727,4.6955705118171e-4,0,0,7.82595085302864e-5,0.00692596650493035,1.5651901706057e-4,0.00264125841289717,7.82595085302864e-5,0.00536077633432462,1.36954139928e-4,3.5216778838628e-4,1.36954139928e-4,5.86946313977148e-5,4.4999217404914e-4,0,0,0.0320668336202849,0,0,1.7608389419314e-4,7.0433557677257e-4,5.86946313977148e-5,8.8041947096572e-4,0.0116411018938801,0.00455861637188918,0.00203474722178745,0.0017217091876663,0.0033064642354046,7.4346533103772e-4,3.91297542651432e-5,0.00653466896227892,0.164286273282204,3.5216778838628e-4,7.4346533103772e-4,5.0868680544686e-4,0.0237713257160745,0,0.00123258725935201,7.0433557677257e-4,1.5651901706057e-4,5.86946313977148e-5,9.7824385662858e-5,0,0,0.0148106119893567,0.0236539364532791,9.58678979496e-4,0.00747378306464235,0,0.00187822820472687,0.00543903584285491,0.00121302238221944,0,8.0215996243543e-4,3.9129754265143e-4,0.00440209735482861,0.0253365158866802,0.00870637032399437,0,1.36954139928e-4,0,0,0,0.00170214431053373,0,1.1738926279543e-4,7.8259508530286e-4,8.9998434809829e-4,7.0433557677257e-4,0,0.00428470809203318,0.00113476287368915,1.5651901706057e-4,0,2.5434340272343e-4,0.00299342620128346,0.015847550477383,0,5.86946313977148e-5,2.1521364845828e-4,0,0.00555642510565034,7.82595085302864e-5,7.82595085302864e-5,1.36954139928e-4,0,0,0,1.5651901706057e-4,0,1.36954139928e-4,1.36954139928e-4,0,0,0,0.00868680544686179,0,3.91297542651432e-5,0,0,0,0.00111519799655658,3.7173266551886e-4,0,9.7824385662858e-5,0.0027586476756926,0.00788464548442636,0,0.00459774612615433,7.4346533103772e-4,2.9347315698857e-4,0,0,0.00780638597589607,0.0034434183753326,0,0,0.00692596650493035,0,0,3.7173266551886e-4,0,0,0,1.1738926279543e-4,3.91297542651432e-5,5.86946313977148e-5,0,0,0,0.00669118797933949,2.9347315698857e-4,1.9564877132571e-4,0,0,9.58678979496e-4,2.5434340272343e-4,0.00168257943340116,4.6955705118171e-4,0.00853028642980122,2.9347315698857e-4,0,0.00678901236500235,0,0,0,2.73908279856e-4,8.8041947096572e-4,0,0,0,0,6.6520582250743e-4,0.0602598215683205,4.8912192831429e-4,0,0.00469557051181719
F99,2.586557292244e-4,9.2377046151572e-4,4.9883604921849e-4,0,0,0.0118612127258619,0,0.00648486863984037,0.0724051287736023,1.293278646122e-4,3.1408195691534e-4,0,0,0,9.23770461515723e-5,3.1408195691534e-4,4.0645900306691e-4,0.00883124561209031,7.39016369212578e-5,0.0101984258951336,0,0,3.69508184606289e-5,0,0,0,0,0.0212282452056313,0.00583822931677937,7.759671876732e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323319661530503,0.00195839337841333,3.69508184606289e-5,0.00304844252300188,0,1.4780327384251e-4,1.8475409230314e-4,0,0.00343642611683849,0.00175516387687987,0,0,3.879835938366e-4,0,0.00249418024609245,0,0,7.39016369212578e-5,0,0,0,5.173114584488e-4,0,0,0,3.6950818460628e-4,0,0,0.0457451132542586,0,0,0,7.39016369212578e-5,1.8475409230314e-4,0,0,0,0,2.586557292244e-4,0,0.0741418172412519,0.0110298193104977,0.0211912943871707,0,0.00846173742748402,0,0,0.00214314747071648,0,0.00201381960610428,0,7.39016369212578e-5,0,0.0147249011565606,0,0,0,1.293278646122e-4,0,0,0,0,0.138953552821195,0,0,0,3.69508184606289e-5,0,0,0,0,1.1085245538188e-4,0,0,0,0,0,0.00515463917525773,0.011454753722795,0.00341795070760817,0.00107157373535824,0,0,1.6627868307283e-4,0,0.00927465543361785,0,0.00134870487381295,5.173114584488e-4,0,2.0322950153345e-4,7.39016369212578e-5,0,0,0.0012748032368917,0,0,1.8475409230314e-4,0,5.54262276909434e-5,3.69508184606289e-5,0,0,0,0.00362118020914163,0,0,0.00489598344603333,0,4.6188523075786e-4,0,0.00110852455381887,0.10514355392972,0,0,0,9.7919668920666e-4,0,1.6627868307283e-4,5.7273768613974e-4,0,0,7.39016369212578e-5,0,0,0.0189927206887633,0.0767098991242656,1.1085245538188e-4,0.00528396703986993,0,5.54262276909434e-5,0.00155193437534641,0.0074086391013561,3.69508184606289e-5,0.00397221298451761,0,7.39016369212578e-5,0.0180874256364778,0.00227247533532868,0,0,0,0,0,0,0,0,4.0645900306691e-4,0.0049883604921849,0,0,0.0105494586705096,0.00212467206148616,0,8.1291800613383e-4,0,0.124006946753871,0.00105309832612792,1.1085245538188e-4,0.00105309832612792,0,0,0,0,0.0030669179322322,0,0,0,0,0,0,0.0048590326275727,0,0,9.23770461515723e-5,0,9.23770461515723e-5,0,0,0,0,7.39016369212578e-5,0.0107342127628127,3.69508184606289e-5,1.293278646122e-4,0,0.00502531131064553,0,1.1085245538188e-4,0,2.9560654768503e-4,0,0,0,7.2054095998226e-4,0,0,0,0,0,0,0,0,0,7.39016369212578e-5,0,1.293278646122e-4,0,0,0,0,6.46639323061e-4,0,0,3.1408195691534e-4,3.6950818460628e-4,0,0,0,0,0.00258655729224402,2.0322950153345e-4,9.23770461515723e-5,0.0320733104238259,0,0,0,0,0.0173668846764956,0,0,0,0,0,0.0117134094520194,0,0,6.8359014152163e-4
F102,5.4070916086097e-4,2.9115108661744e-4,2.9115108661744e-4,0,0,0.0170323385671207,0,0.00328584797753977,0.10283872309452,4.1593012373921e-4,0,0,0,0,1.4557554330872e-4,0.00139336591452636,0,3.119475928044e-4,1.2477903712176e-4,4.7831964230009e-4,0,0,2.4955807424352e-4,0,0,1.4557554330872e-4,0,0.0134969325153374,0.0098159509202454,0,0,0,0,6.23895185608818e-5,0,0,0,0,0,0,0,0,0,0,0,0.00239159821150047,0.0114796714152022,0,0.00224602266819174,0,0,2.079650618696e-4,0,0.0214827908911303,5.1991265467401e-4,0,0,6.23895185608818e-5,0,0.00395133617552251,0,0,0,0,0,0,9.982322969741e-4,0,0,0,0,0,0,0.135260476239992,0,0,6.23895185608818e-5,0,1.6637204949568e-4,0,0,0,0,4.1593012373921e-4,1.6637204949568e-4,0.11789539357388,0.011105334303837,0.072829364666736,0.00253717375480919,0.0119371945513154,0,0,0.001580534470209,0,0.00322345845897889,0,0,0,0.0136009150462722,0.00145575543308724,0,0,0,2.2876156805656e-4,0.00114380784028283,0,0,0.0128938338359156,4.15930123739212e-5,0,0,2.7035458043048e-4,0,0,0,0,0,0,0,1.8716855568264e-4,0,0,6.2389518560881e-4,0.00108141832172195,0.0121035666008111,0.00106062181553499,0,0,0,0,0.00503275449724446,0,0.00160133097639597,2.2876156805656e-4,1.4557554330872e-4,2.2876156805656e-4,6.23895185608818e-5,1.6637204949568e-4,1.2477903712176e-4,2.4955807424352e-4,0,0,0.0113132993657066,0,0,0,4.15930123739212e-5,3.119475928044e-4,0,0.00827700946241032,3.7433711136529e-4,0,0.00278673182905272,0,0.00220442965581782,0,0.00153894145783508,0.13657065612977,1.6637204949568e-4,3.3274409899136e-4,3.7433711136529e-4,5.1991265467401e-4,0,0,5.4070916086097e-4,2.7035458043048e-4,0,0,0,0,0.0246438598315483,0.0427160237080171,6.2389518560881e-4,8.5265675366538e-4,0,7.2787771654362e-4,0.00303628990329625,0.00715399812831444,0,0.00187168555682645,0,0,0.0366850369137985,4.9911614848705e-4,4.15930123739212e-5,0,0,0,0,0.00133097639596548,0,0,0.00393053966933555,2.7035458043048e-4,0,0,0.0246646563377353,0.00187168555682645,0,0.00264115628574399,0,0.0157221586773422,0.00603098679421857,0,1.4557554330872e-4,0,0,0,0,4.15930123739212e-5,0,0,0,0,0,0,6.6548819798273e-4,0,0,6.23895185608818e-5,0,2.4955807424352e-4,0,0,0,0,0,0.00224602266819174,2.9115108661744e-4,0,0,9.982322969741e-4,1.8716855568264e-4,1.6637204949568e-4,0,3.5354060517833e-4,0,0,0,0,0,0,0,0,0,0,4.15930123739212e-5,0,0,0,0,0,0,0,0,0,0.0157013621711552,0,0,0,1.8716855568264e-4,0,0,0,0,0.00299469689092232,0,3.3274409899136e-4,0.00453363834875741,0,0,0,0,0.00867214307996257,0,0,0,0,2.9115108661744e-4,0.0110221482790891,0.00241239471768743,0,0.00349381303940938
F105,1.4009526478005e-4,0,2.4516671336508e-4,0,0,0.0171791818436537,0,0.00127836929111796,0.187394928551415,0,0,0,0,0,0,6.6545250770524e-4,0,3.5023816195012e-4,5.778929672177e-4,9.4564303726534e-4,0,0,1.0507144858503e-4,0,0,0,0,0.0155155505743906,0.00574390585598207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001383440739703,0.00793289436817036,0,0.00131339310731297,7.00476323900252e-5,0,8.75595404875315e-5,0,0.0119080975063043,3.3272625385262e-4,0,0,5.25357242925189e-5,0,0.00287195292799103,8.75595404875315e-5,0,0,0,0,0,4.5530961053516e-4,0,0,0,1.4009526478005e-4,0,0,0.101989352759877,0,0,0,3.50238161950126e-5,0,0,0,0,0,1.7511908097506e-4,0,0.0855456710563183,0.00840571588680303,0.0580869991594284,0.00171616699355562,0.0137468478565424,0,0,0.00129588119921547,0,0.00299453628467358,0,0,0,0.0143422527318577,0.00211894087979826,0,0,0,3.50238161950126e-5,7.8803586438778e-4,0,0,0.0186852059400392,5.25357242925189e-5,0,0,7.00476323900252e-5,0,0,5.25357242925189e-5,0,0,0,0,1.0507144858503e-4,0,5.25357242925189e-5,0,4.3779770243765e-4,0.00840571588680303,5.0784533482768e-4,0,0,0,0,0.0030645839170636,0,0.00159358363687307,1.9263098907256e-4,1.5760717287755e-4,3.6775007004763e-4,7.00476323900252e-5,5.25357242925189e-5,0,1.9263098907256e-4,0,7.00476323900252e-5,0.00935135892406837,0,0,0,0,3.50238161950126e-5,0,0.00744256094144018,0,0,8.405715886803e-4,0,0.0011207621182404,0,0.0030645839170636,0.154244886522836,0,9.2813112916783e-4,1.0507144858503e-4,1.9263098907256e-4,0,0,6.1291678341272e-4,1.5760717287755e-4,3.50238161950126e-5,0,0,0,0.0210318016251051,0.0242715046231437,2.6267862146259e-4,7.7052395629027e-4,0,5.778929672177e-4,0.00241664331745587,2.6267862146259e-4,0,0.00691720369851499,0,0,0.0554602129448025,0.00108573830204539,1.0507144858503e-4,0,0,0,0,5.2535724292518e-4,0,0,7.5301204819277e-4,5.25357242925189e-5,0,0,0.0257249929952368,0.00213645278789577,0,0.00176870271784814,0,0.00998178761557859,0.0044480246567666,0,5.25357242925189e-5,0,0,0,0,0,0,5.25357242925189e-5,0,0,3.50238161950126e-5,0,2.6267862146259e-4,0,0,0,0,2.801905295601e-4,0,0,2.6267862146259e-4,0,0,0.00455309610535164,1.4009526478005e-4,0,0,0.00185626225833567,2.1014289717007e-4,2.801905295601e-4,0,6.6545250770524e-4,5.25357242925189e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25357242925189e-5,0.0142371812832726,0,0,0,8.75595404875315e-5,0,0,0,0,0.00681213224992995,0,7.8803586438778e-4,0.00635682263939479,0,0,0,0,0.0182824320537966,0,0,0,3.50238161950126e-5,1.2258335668254e-4,0.0229055757915382,8.9310731297282e-4,0,0.00185626225833567
