test,Estimate,Std. Error,t value,Pr(>|t|)
(Intercept),6.718373386145325,0.09276906590437925,72.4204056670164,1.8061257406729527e-41
tree_richness,-0.005332362953242616,0.008209577666008843,-0.6495295093340643,0.5200083899157917
