test,Estimate,Std. Error,t value,Pr(>|t|)
(Intercept),41.54993456744858,1.0983082460015432,37.83085005390208,3.5197526272541094e-31
tree_richness,-0.03316392651793646,0.09719454172430098,-0.34121182043337606,0.7348742886975033
