test,Estimate,Std. Error,t value,Pr(>|t|)
(Intercept),58.92837389840066,2.063913283652539,28.551768315631076,8.331449536377137e-27
tree_richness,-0.05150534718528914,0.18264554280968573,-0.2819961899588047,0.7795177977568438
