test,Estimate,Std. Error,t value,Pr(>|t|)
(Intercept),170.69717904432937,3.9070748162526514,43.68925272028659,1.9163590130787347e-33
tree_richness,0.2160333909038567,0.34575570895577185,0.6248151087839048,0.5359268438690427
