test,Estimate,Std. Error,t value,Pr(>|t|)
(Intercept),25.472654001151415,0.49812051487400494,51.137532465601204,6.212655513441259e-36
tree_richness,0.02855497985031661,0.04408106316501581,0.6477833745393597,0.5211246826135969
