test,Estimate,Std. Error,t value,Pr(>|t|)
(Intercept),8347.838150252808,6162.7178282971745,1.3545708862285206,0.18399528948469962
shannon,95.66244113727848,148.39007806879488,0.6446687162798619,0.52322895518273
