test,Estimate,Std. Error,t value,Pr(>|t|)
(Intercept),4532.191038222289,4323.950361831023,1.0481598212203074,0.3013638145744272
richness,11.266495017752261,24.958558723511874,0.4514080777885147,0.6543303206767932
